"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"p_0001";"v_283";"v_1";"v_321";"v_322";"v_323";"v_324";"v_325";"v_326";"v_327";"v_328";"v_329";"v_330";"v_169";"v_285";"v_282";"v_10";"v_11";"v_286";"v_19";"v_20";"v_21";"v_22";"v_23";"v_24";"v_25";"v_26";"v_27";"v_28";"v_29";"v_30";"v_31";"v_32";"v_33";"v_34";"v_35";"v_292";"v_293";"v_49";"v_50";"v_54";"v_331";"v_297";"v_298";"v_316";"v_317";"v_318";"v_319";"v_55";"v_56";"v_287";"v_296";"v_306";"v_307";"v_313";"v_314";"v_104";"v_105";"v_106";"v_107";"v_108";"v_109";"v_205";"v_206";"v_207";"v_208";"v_209";"v_210";"v_228";"v_229";"v_230";"v_231";"v_232";"v_126";"v_85";"v_86";"v_87";"v_88";"v_234";"v_233";"v_100";"v_99";"v_101";"v_120";"v_121";"v_122";"v_284";"v_239";"v_240";"v_238";"v_132";"v_133";"v_134";"v_135";"v_136";"v_137";"v_247";"v_248";"v_249";"v_250";"v_251";"v_252";"v_144";"v_145";"v_146";"v_147";"v_148";"v_149";"v_150";"v_151";"v_152";"v_153";"v_154";"v_265";"v_157";"v_266";"v_164";"v_267";"v_165";"v_268";"v_166";"v_269";"v_167";"v_270";"v_168";"v_288";"v_333";"v_334";"v_272";"v_273";"v_186";"v_187";"v_188";"v_190";"v_191";"v_271";"v_193";"v_195";"v_196";"ext_host";"ip_addr";"browser";"referer";"device_type";"participant_browser";"participant_browser_version";"participant_os";"participant_device";"participant_brand";"participant_model";"participant_isbot";"participant_continent";"participant_country";"participant_region";"participant_city";"participant_latitude";"participant_longitude";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts6028401";"rts6028402";"rts6028403";"rts6028404";"rts6028405";"rts6028407";"rts6028408";"rts6028410";"rts6028411";"rts6028412";"rts6028413";"rts6028414";"rts6028415";"rts6028416";"rts6028417";"rts6028419";"rts6028420";"rts6028421";"rts6028422";"rts6028423";"rts6028424";"rts6028425";"rts6028426";"rts6028427";"rts6028428";"rts6028429";"rts6028430";"rts6028431";"rts6028432";"rts6028434"
"2634";"0";"0";"31";"6028435";"-77";"654";"A6391D1E-0650-4F10-A08F-7551E7A21AD0";"3";"nichts";"2";"1";"2";"1";"2";"2";"1";"2";"1";"2";"1";"47";"2";"1";"1";"1";"2";"3";"3";"1";"1";"1";"2";"3";"3";"3";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"1";"1";"0";"1";"0";"2";"4";"5";"3";"3";"4";"4";"4";"3";"3";"2";"3";"2";"6";"3";"4";"4";"5";"2";"2";"2";"2";"2";"2";"1";"4";"4";"2";"0";"0";"0";"1";"1";"0";"2";"3";"3";"3";"3";"3";"6";"4";"3";"4";"4";"4";"3";"4";"4";"4";"3";"4";"5";"6";"3";"2";"1";"4";"4";"-99";"2";"gar nicht";"4";"weiss nicht";"1";"gar nicht";"1";"gar nicht";"4";"gar nicht";"3";"5";"2";"1";"1";"7";"-99";"3";"-99";"8";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"2";"2,7,4";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"0";"0";"-77";"-77";"bc29d10a7cb4812d7dbea5be873852d0";"3";"0";"1634667924";"2021-10-19 18:25:24";"2021-10-19 18:36:18";"0000-00-00 00:00:00";"5";"23";"70";"100";"114";"0";"129";"136";"162";"182";"204";"223";"249";"281";"296";"336";"367";"388";"409";"448";"451";"482";"503";"533";"554";"579";"596";"611";"645";"654"
"2635";"0";"0";"31";"6028435";"-77";"917";"C6D65EF9-3A94-417A-A792-3D9A5BC0B5FA";"3";"Bitcoin";"1";"1";"2";"1";"1";"1";"1";"2";"1";"1";"1";"20";"1";"1";"1";"6";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"6";"2";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"1";"2";"6";"-77";"-77";"-77";"2";"6";"6";"1";"1";"5";"5";"2";"6";"5";"4";"6";"2";"7";"2";"6";"4";"4";"2";"1";"1";"1";"1";"1";"-77";"5";"3";"2";"0";"0";"0";"1";"1";"0";"2";"5";"5";"7";"7";"7";"6";"7";"5";"7";"4";"7";"7";"7";"6";"5";"5";"4";"2";"1";"3";"3";"2";"4";"4";"Pass";"2";"-99";"7";"Ausweis";"5";"-99";"7";"-99";"4";"-99";"9";"3";"1";"1";"5";"5";"-99";"5";"-99";"6";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"3";"3,2,7";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"0";"1";"0";"-77";"-77";"7cb64244a052f95b9d2f78dea78b26f9";"3";"0";"1634668160";"2021-10-19 18:29:20";"2021-10-19 18:44:37";"0000-00-00 00:00:00";"5";"10";"73";"102";"137";"0";"188";"0";"250";"280";"315";"346";"378";"412";"433";"465";"488";"517";"544";"596";"599";"677";"722";"752";"786";"806";"836";"854";"908";"917"
"2636";"0";"0";"32";"6028435";"-77";"-1";"B5A15669-E054-468D-8E7C-B820195CFA3A";"3";"Gar nichts";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"48";"2";"1";"1";"1";"3";"3";"2";"2";"2";"2";"2";"3";"3";"3";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"1";"2";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"1";"1";"0";"1";"0";"2";"7";"7";"1";"2";"3";"2";"7";"1";"1";"1";"1";"2";"1";"6";"7";"6";"7";"2";"2";"2";"2";"2";"2";"2";"1";"7";"1";"0";"0";"0";"1";"1";"0";"2";"1";"1";"1";"1";"1";"6";"5";"5";"5";"6";"5";"5";"5";"5";"5";"5";"5";"5";"6";"6";"6";"6";"5";"6";"Haus";"4";"gar nicht";"4";"gar nicht";"4";"gar keinen";"6";"weiß nicht";"6";"weiß nicht";"3";"2";"2";"1";"3";"2";"-99";"1";"-99";"24";"Hausfrau";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"1";"1,7,4";"0";"6028401,6028401,6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"0";"0";"0";"-77";"-77";"bbb4c7e1f5b4a4016112411a5a2edc10";"3";"0";"1634668433";"2021-10-19 18:33:53";"2021-10-19 19:42:49";"0000-00-00 00:00:00";"3037";"3043";"3146";"3202";"3226";"0";"3254";"3265";"3312";"3341";"3372";"3397";"3443";"3493";"3509";"3571";"3631";"3663";"3698";"3752";"3760";"3810";"3850";"3890";"3938";"3988";"4024";"4048";"4126";"4136"
"2637";"0";"0";"31";"6028435";"-77";"408";"372C66AC-4C11-4A43-95A3-1FE94BC9199A";"3";"nix";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"25";"2";"4";"4";"6";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"4";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"6";"-77";"-77";"-77";"2";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"2";"4";"4";"4";"4";"4";"2";"2";"2";"2";"2";"2";"2";"4";"4";"4";"0";"0";"0";"1";"3";"0";"3";"4";"4";"4";"4";"4";"6";"4";"4";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";"4";"4";"4";"6";"-99";"6";"-99";"6";"-99";"6";"-99";"6";"-99";"6";"-99";"8";"8";"2";"1";"3";"3";"-99";"3";"-99";"18";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"5";"5,1,7";"0";"6028401,6028402,6028403,6028403,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"0";"0";"0";"-77";"-77";"d0ff4caed95fc62e4d40733184bfa82a";"3";"0";"1634668500";"2021-10-19 18:35:00";"2021-10-19 18:41:48";"0000-00-00 00:00:00";"5";"12";"73";"89";"97";"0";"108";"0";"124";"138";"149";"155";"170";"189";"195";"200";"220";"241";"260";"277";"285";"293";"299";"331";"339";"345";"353";"365";"404";"408"
"2638";"0";"0";"31";"6028435";"-77";"638";"AE4F2CB4-5C54-483D-8329-2F8FF187FA31";"3";"Weiß nicht ";"2";"1";"2";"1";"1";"2";"1";"2";"1";"1";"1";"34";"2";"1";"1";"1";"3";"3";"3";"2";"2";"1";"3";"2";"3";"3";"2";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"1";"1";"-77";"15";"1";"0";"1";"0";"0";"-77";"2";"1";"5";"0";"0";"1";"2";"4";"7";"3";"2";"6";"4";"7";"1";"1";"1";"1";"2";"7";"3";"7";"5";"6";"2";"2";"2";"2";"2";"2";"2";"1";"7";"1";"0";"0";"0";"1";"2";"0";"3";"1";"1";"1";"1";"1";"6";"1";"1";"1";"1";"1";"1";"4";"4";"5";"4";"5";"5";"3";"4";"4";"5";"5";"3";"-99";"4";"-99";"4";"-99";"5";"-99";"5";"-99";"6";"-99";"4";"5";"2";"1";"2";"8";"-99";"4";"-99";"23";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Linux; Android 10; MAR-LX1A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"2";"2,5,7";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028407,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"1";"0";"-77";"-77";"fc569c8a5f82c7d52fb5ccdffa8a620d";"3";"0";"1634668511";"2021-10-19 18:35:11";"2021-10-19 18:45:49";"0000-00-00 00:00:00";"3";"9";"69";"107";"126";"156";"178";"186";"246";"278";"314";"345";"358";"422";"434";"442";"462";"493";"514";"546";"548";"556";"562";"570";"575";"580";"584";"593";"630";"638"
"2639";"0";"0";"32";"6028435";"-77";"-1";"6BB60D7A-66DE-4D70-9110-35B09E2D2947";"3";"Motorsäge";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"42";"2";"1";"1";"1";"3";"3";"3";"1";"1";"1";"1";"3";"3";"3";"3";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"3";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"5";"-77";"-77";"-77";"1";"3";"5";"5";"3";"7";"4";"7";"1";"1";"1";"1";"2";"2";"4";"7";"6";"7";"2";"2";"2";"2";"2";"1";"-77";"6";"2";"1";"0";"0";"0";"1";"1";"0";"1";"4";"4";"6";"6";"6";"6";"6";"6";"7";"6";"7";"7";"6";"4";"6";"5";"2";"4";"7";"6";"6";"5";"2";"3";"Ich habe hier ein ungutes Bauchgefühl ????";"3";"Aktien, Geldfonds, an der Börse";"1";"-99";"2";"-99";"4";"-99";"1";"-99";"1";"2";"2";"1";"2";"7";"-99";"1";"-99";"16";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Linux; Android 10; LM-Q630) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"1";"1,7,4";"0";"6028401,6028402,6028403,6028403,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028411,6028412,6028446,6028413,6028414,6028415,6028415,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"1";"0";"-77";"-77";"d5799fd3b5bbaf21b800e040bd8809c7";"3";"0";"1634668555";"2021-10-19 18:35:55";"2021-10-20 04:55:00";"0000-00-00 00:00:00";"4";"25";"156";"209";"228";"0";"256";"0";"314";"347";"374";"413";"36151";"36189";"36220";"36305";"36380";"36492";"36527";"36600";"36678";"36818";"36916";"36950";"36994";"37027";"37049";"37075";"37137";"37145"
"2640";"0";"0";"31";"6028435";"-77";"1367";"E2358763-FFF1-4F5C-9FD6-D1D27A2D5D46";"3";"Kryptowährung";"1";"1";"2";"1";"1";"2";"1";"2";"1";"2";"1";"29";"2";"1";"1";"4";"2";"3";"3";"1";"2";"2";"3";"3";"3";"1";"1";"2";"1";"0";"0";"0";"0";"0";"0";"7";"2";"1";"-77";"7";"3";"0";"1";"0";"0";"2";"2";"4";"5";"0";"1";"0";"2";"5";"7";"1";"2";"7";"7";"5";"1";"1";"1";"3";"2";"6";"1";"7";"6";"7";"2";"2";"2";"2";"2";"1";"-77";"6";"1";"1";"0";"0";"0";"1";"1";"0";"2";"3";"4";"4";"4";"4";"6";"6";"7";"6";"7";"6";"7";"7";"6";"5";"6";"3";"3";"4";"6";"6";"5";"1";"7";"-99";"7";"-99";"7";"-99";"7";"-99";"6";"-99";"6";"-99";"9";"6";"2";"1";"1";"7";"-99";"4";"-99";"10";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"2";"2,5,7";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028407,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"0";"0";"-77";"-77";"3684186e0a058f80bdae64272cfee114";"3";"0";"1634668596";"2021-10-19 18:36:36";"2021-10-19 18:59:23";"0000-00-00 00:00:00";"6";"11";"98";"141";"175";"212";"240";"248";"326";"353";"374";"446";"477";"515";"525";"993";"1039";"1062";"1131";"1174";"1181";"1218";"1235";"1245";"1260";"1283";"1298";"1314";"1361";"1367"
"2642";"0";"0";"31";"6028435";"-77";"3631";"4BDD9B30-3554-47D6-BB0E-A573978FA208";"3";"nichts";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"26";"2";"1";"1";"2";"1";"3";"1";"1";"1";"1";"1";"3";"3";"3";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"7";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"1";"1";"0";"1";"0";"2";"5";"3";"4";"3";"5";"6";"1";"7";"6";"7";"7";"2";"7";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"1";"7";"4";"0";"0";"0";"1";"3";"0";"3";"1";"1";"1";"1";"1";"6";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"-99";"1";"ka";"1";"ka";"1";"-99";"1";"-99";"1";"-99";"5";"5";"2";"1";"3";"7";"-99";"4";"-99";"10";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"5";"5,1,7";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"0";"0";"0";"-77";"-77";"411eed8f812dc1e5296edf055435d1b6";"3";"0";"1634668951";"2021-10-19 18:42:31";"2021-10-19 19:43:02";"0000-00-00 00:00:00";"3";"7";"47";"73";"91";"0";"102";"105";"158";"180";"784";"809";"820";"833";"1359";"1363";"1374";"3508";"3521";"3539";"3540";"3551";"3556";"3561";"3564";"3567";"3570";"3577";"3624";"3631"
"2643";"0";"0";"31";"6028435";"-77";"7090";"47B83D72-4EAC-4296-BBD4-EF02B7709D9B";"3";"nichts";"2";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"33";"2";"4";"4";"1";"3";"3";"3";"1";"1";"1";"3";"1";"3";"2";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"0";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"3";"1";"1";"0";"0";"2";"6";"6";"5";"3";"5";"4";"5";"1";"1";"1";"4";"2";"4";"2";"4";"4";"4";"2";"2";"2";"2";"2";"2";"2";"1";"7";"1";"0";"0";"0";"1";"1";"0";"2";"4";"3";"4";"4";"5";"6";"5";"6";"4";"5";"5";"5";"4";"3";"4";"4";"3";"4";"3";"5";"4";"6";"3";"5";"meine daten";"6";"ich würde es wahrscheinlich- aus unsicher - nicht anwenden";"4";"wahrscheinlich doch nicht";"4";"für keine";"1";"überhaupt nicht";"4";"keine dinge verkaufen u auch nicht kaufen";"7";"3";"2";"1";"2";"2";"-99";"1";"-99";"16";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"5";"5,1,7";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"0";"0";"-77";"-77";"58dfc83fd135cf54ef755e4e264ddc8a";"3";"0";"1634668988";"2021-10-19 18:43:08";"2021-10-19 20:41:18";"0000-00-00 00:00:00";"9";"54";"350";"442";"484";"0";"630";"651";"1735";"1897";"2038";"2409";"2479";"2586";"2719";"3014";"3612";"3768";"3862";"5854";"5870";"5987";"6146";"6290";"6547";"6718";"6873";"6931";"7076";"7090"
"2644";"0";"0";"31";"6028435";"-77";"1161";"013C3FD6-B4BD-47FE-BD74-ABB9748A4945";"3";"Computer ";"2";"1";"2";"1";"2";"2";"1";"2";"1";"2";"2";"8";"2";"1";"1";"1";"3";"2";"2";"2";"1";"2";"2";"2";"2";"3";"2";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"2";"2";"0";"1";"0";"1";"7";"7";"1";"1";"1";"2";"5";"1";"1";"2";"2";"2";"3";"5";"7";"7";"7";"2";"2";"2";"2";"2";"2";"2";"3";"6";"1";"0";"0";"0";"1";"2";"0";"1";"1";"1";"4";"1";"1";"6";"4";"2";"4";"4";"2";"2";"2";"4";"2";"1";"6";"6";"7";"5";"1";"1";"4";"4";"Nichts ";"1";"-99";"1";"-99";"5";"-99";"1";"-99";"1";"-99";"2";"5";"2";"1";"3";"4";"-99";"4";"-99";"8";"-99";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Linux; Android 10; SNE-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"3";"3,1,7";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"0";"0";"0";"-77";"-77";"eda7e03d49d43bbf766043192657b2ab";"3";"0";"1634669178";"2021-10-19 18:46:18";"2021-10-19 19:05:39";"0000-00-00 00:00:00";"5";"40";"124";"163";"186";"0";"207";"225";"289";"333";"371";"396";"438";"492";"512";"599";"691";"733";"768";"836";"844";"907";"937";"972";"1002";"1034";"1049";"1073";"1154";"1161"
"2646";"0";"0";"31";"6028435";"-77";"873";"CFE46A07-0561-4FC9-8AC9-49C3E2C88CD4";"3";"nichts";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"58";"2";"1";"1";"1";"3";"3";"3";"1";"1";"3";"1";"3";"3";"3";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"0";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"1";"1";"0";"1";"0";"2";"4";"1";"6";"7";"4";"2";"6";"1";"1";"1";"1";"2";"1";"7";"6";"7";"7";"2";"2";"2";"2";"2";"2";"1";"1";"7";"1";"0";"0";"0";"1";"1";"0";"1";"1";"1";"1";"1";"1";"6";"4";"1";"4";"3";"4";"2";"4";"4";"1";"4";"4";"7";"7";"1";"1";"1";"7";"4";"currywurst mit pommes";"4";"Jaegerschnitzel";"1";"nirgens";"4";"beherbergungsvertrag";"1";"nirgendwo";"4";"containerschiff";"1";"2";"2";"1";"5";"7";"-99";"1";"-99";"24";"bin in rente";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"6";"6,2,7";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"1";"0";"0";"-77";"-77";"4d90977ff39ce067745069b36e450915";"3";"0";"1634669480";"2021-10-19 18:51:20";"2021-10-19 19:05:53";"0000-00-00 00:00:00";"6";"31";"92";"125";"148";"0";"169";"179";"221";"257";"285";"302";"334";"374";"387";"432";"470";"493";"530";"578";"584";"634";"661";"681";"719";"744";"775";"795";"861";"873"
"2647";"0";"0";"31";"6028435";"-77";"1685";"8AD752FD-4575-4D23-9AEB-BF4E46EC6307";"3";"Verwirrung ";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"2";"1";"1";"1";"1";"3";"3";"2";"1";"2";"2";"3";"3";"3";"3";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"1";"1";"0";"1";"0";"1";"3";"2";"5";"4";"4";"5";"3";"1";"2";"1";"1";"2";"4";"6";"5";"5";"5";"2";"2";"2";"2";"2";"2";"1";"1";"7";"1";"0";"0";"0";"1";"1";"0";"2";"3";"3";"5";"3";"3";"6";"4";"6";"5";"4";"6";"6";"5";"4";"5";"4";"3";"3";"5";"6";"5";"3";"2";"1";"-99";"5";"-99";"7";"-99";"6";"-99";"7";"-99";"7";"-99";"7";"5";"1";"1";"1";"2";"-99";"9";"Schülerin ";"24";"Schule ";"1";"-99";"2";"-99";"-99";"Mozilla/5.0 (Linux; Android 10; MAR-LX1A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36";"https://www.panelservice.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"3";"3,1,7";"0";"6028401,6028402,6028403,6028683,6028679,6028404,6028405,6028406,6028408,6028409,6028410,6028411,6028412,6028446,6028413,6028414,6028415,6028416,6028417,6028418,6028419,6028420,6028453,6028421,6028450,6028422,6028423,6028424,6028425,6028426,6028427,6028428,6028429,6028430,6028431,6028432,6028433,6028434,6028435";"0";"1";"0";"-77";"-77";"30eba0572ae3de0bca2d9a45a05ccf43";"3";"0";"1634669594";"2021-10-19 18:53:14";"2021-10-19 19:21:19";"0000-00-00 00:00:00";"4";"10";"99";"148";"197";"0";"213";"221";"391";"494";"622";"695";"776";"838";"883";"996";"1059";"1107";"1205";"1354";"1360";"1430";"1457";"1502";"1528";"1554";"1566";"1628";"1679";"1685"
